time,ssid,mac,latitude,longitude,elevation,rssi,quality,channel,sats,hdop,vdop,pdop,privacy,type,rates
2019-03-02 03:46:44.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.288055,119.269055,423.4,-71,47,1,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 03:46:47.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.287852,119.269035,424,-71,48,1,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 03:46:52.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.28734,119.268997,424.9,-73,43,1,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 03:46:55.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.287077,119.268978,425.4,-82,26,1,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 03:46:58.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.286825,119.26896,426.1,-83,23,1,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 03:47:7.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.286427,119.268972,426.5,-83,23,1,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 03:47:13.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.286302,119.268737,425.7,-83,23,1,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 03:47:16.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.286265,119.268438,425.2,-82,26,1,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 03:47:19.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.286222,119.268067,424.7,-83,23,1,9,1.1,1.4,1.8,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 03:47:25.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.28613,119.26732,424.2,-83,23,1,11,0.8,1,1.3,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 03:47:28.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.286083,119.26695,423.6,-83,23,1,11,0.8,1,1.3,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 04:01:12.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.283437,119.272198,427.3,-83,23,1,11,0.8,1.1,1.3,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 04:04:31.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.286267,119.269732,425.7,-83,23,1,10,0.8,1.2,1.5,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 04:04:37.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.286357,119.270535,425.8,-74,42,1,10,0.8,1.2,1.5,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 04:04:41.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.286385,119.270937,426.2,-83,23,1,10,0.8,1.2,1.5,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 04:04:52.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.286518,119.272522,427.1,-82,26,1,10,0.8,1.2,1.5,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
